id,image_url,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
18926724,https://inaturalist-open-data.s3.amazonaws.com/photos/29012537/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
19095433,https://inaturalist-open-data.s3.amazonaws.com/photos/29303463/medium.jpeg,Western Burrowing Owl,Athene cunicularia hypugaea,,Aves,206894
19154463,https://inaturalist-open-data.s3.amazonaws.com/photos/29410216/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
19177984,https://static.inaturalist.org/photos/29454151/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
19185596,https://inaturalist-open-data.s3.amazonaws.com/photos/29465983/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
19312499,https://static.inaturalist.org/photos/29689700/medium.jpeg,eggs,Athene cunicularia,Кроличий сыч,Aves,19975
19430742,https://inaturalist-open-data.s3.amazonaws.com/photos/29890977/medium.jpeg,Western Burrowing Owl,Athene cunicularia hypugaea,,Aves,206894
19483798,https://inaturalist-open-data.s3.amazonaws.com/photos/29978730/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
19564403,https://inaturalist-open-data.s3.amazonaws.com/photos/30114546/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
19621272,https://inaturalist-open-data.s3.amazonaws.com/photos/30210006/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
19642534,https://inaturalist-open-data.s3.amazonaws.com/photos/30246480/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
19643249,https://inaturalist-open-data.s3.amazonaws.com/photos/30247880/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
19648675,https://inaturalist-open-data.s3.amazonaws.com/photos/30257867/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
19670118,https://inaturalist-open-data.s3.amazonaws.com/photos/30295695/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
19717790,https://inaturalist-open-data.s3.amazonaws.com/photos/30377478/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
19743024,https://inaturalist-open-data.s3.amazonaws.com/photos/30419761/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
19746863,https://inaturalist-open-data.s3.amazonaws.com/photos/30426230/medium.jpeg,Florida Burrowing Owl,Athene cunicularia floridana,,Aves,182828
19763881,https://inaturalist-open-data.s3.amazonaws.com/photos/30454615/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
19932930,https://inaturalist-open-data.s3.amazonaws.com/photos/30750743/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
20064349,https://inaturalist-open-data.s3.amazonaws.com/photos/30980744/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
20234469,https://static.inaturalist.org/photos/31228368/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
20315600,https://inaturalist-open-data.s3.amazonaws.com/photos/31368594/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
20515298,https://inaturalist-open-data.s3.amazonaws.com/photos/31665795/medium.jpeg,Athene cunicularia,Athene cunicularia,Кроличий сыч,Aves,19975
20526743,https://inaturalist-open-data.s3.amazonaws.com/photos/31685942/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
20792885,https://static.inaturalist.org/photos/32068048/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
20843965,https://inaturalist-open-data.s3.amazonaws.com/photos/32155085/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
21191449,https://static.inaturalist.org/photos/32755627/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
21289611,https://inaturalist-open-data.s3.amazonaws.com/photos/32918894/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
21311625,https://inaturalist-open-data.s3.amazonaws.com/photos/32957030/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
21416312,https://static.inaturalist.org/photos/33133661/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
21417961,https://inaturalist-open-data.s3.amazonaws.com/photos/33136227/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
21674582,https://inaturalist-open-data.s3.amazonaws.com/photos/33559662/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
21722094,https://inaturalist-open-data.s3.amazonaws.com/photos/33636763/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
21888880,https://inaturalist-open-data.s3.amazonaws.com/photos/33913074/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
22150123,https://static.inaturalist.org/photos/34292140/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
22510184,https://inaturalist-open-data.s3.amazonaws.com/photos/34874567/medium.jpg,Florida Burrowing Owl,Athene cunicularia floridana,,Aves,182828
22562084,https://static.inaturalist.org/photos/34955335/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
22622347,https://static.inaturalist.org/photos/35049622/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
22629554,https://inaturalist-open-data.s3.amazonaws.com/photos/35061530/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
22678552,https://inaturalist-open-data.s3.amazonaws.com/photos/35138959/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
22730732,https://inaturalist-open-data.s3.amazonaws.com/photos/35224396/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
22870161,https://inaturalist-open-data.s3.amazonaws.com/photos/35450247/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
22946647,https://static.inaturalist.org/photos/35569251/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
23055525,https://inaturalist-open-data.s3.amazonaws.com/photos/35741617/medium.jpg,Coruja-Buraqueira,Athene cunicularia,Кроличий сыч,Aves,19975
23086759,https://static.inaturalist.org/photos/35791087/medium.jpg,Coruja-Buraqueira,Athene cunicularia,Кроличий сыч,Aves,19975
23826598,https://static.inaturalist.org/photos/36868209/medium.jpg,Tecolote llanero,Athene cunicularia,Кроличий сыч,Aves,19975
24232310,https://static.inaturalist.org/photos/37472948/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
24330947,https://static.inaturalist.org/photos/37621859/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
24339941,https://static.inaturalist.org/photos/37635992/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
24491975,https://inaturalist-open-data.s3.amazonaws.com/photos/37872176/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
24727735,https://static.inaturalist.org/photos/38451483/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
24792233,https://static.inaturalist.org/photos/38342670/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
25080815,https://inaturalist-open-data.s3.amazonaws.com/photos/38813939/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
25915056,https://static.inaturalist.org/photos/40193428/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
26042094,https://inaturalist-open-data.s3.amazonaws.com/photos/40403017/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
26075559,https://static.inaturalist.org/photos/40455696/medium.jpeg,Florida Burrowing Owl,Athene cunicularia floridana,,Aves,182828
26185063,https://inaturalist-open-data.s3.amazonaws.com/photos/40637755/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
26195316,https://inaturalist-open-data.s3.amazonaws.com/photos/40653476/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
26428500,https://inaturalist-open-data.s3.amazonaws.com/photos/41038293/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
26642631,https://static.inaturalist.org/photos/41381834/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
26847667,https://inaturalist-open-data.s3.amazonaws.com/photos/41713138/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
27113155,https://inaturalist-open-data.s3.amazonaws.com/photos/42150119/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
27237609,https://inaturalist-open-data.s3.amazonaws.com/photos/42357011/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
27237610,https://inaturalist-open-data.s3.amazonaws.com/photos/42357092/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
27627821,https://inaturalist-open-data.s3.amazonaws.com/photos/43006323/medium.jpeg,Tecolote llanero,Athene cunicularia,Кроличий сыч,Aves,19975
27740938,https://static.inaturalist.org/photos/43194582/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
28197757,https://inaturalist-open-data.s3.amazonaws.com/photos/43938682/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
28283833,https://static.inaturalist.org/photos/44079945/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
28317803,https://inaturalist-open-data.s3.amazonaws.com/photos/44132060/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
28344774,https://static.inaturalist.org/photos/44179191/medium.jpg,Western Burrowing Owl,Athene cunicularia hypugaea,,Aves,206894
28363259,https://inaturalist-open-data.s3.amazonaws.com/photos/44209178/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
29128761,https://inaturalist-open-data.s3.amazonaws.com/photos/45446803/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
29184869,https://inaturalist-open-data.s3.amazonaws.com/photos/45536718/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
29204368,https://inaturalist-open-data.s3.amazonaws.com/photos/45566953/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
29274536,https://static.inaturalist.org/photos/45676692/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
29282240,https://inaturalist-open-data.s3.amazonaws.com/photos/45691187/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
29328584,https://static.inaturalist.org/photos/45767416/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
29337642,https://inaturalist-open-data.s3.amazonaws.com/photos/45781350/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
29511105,https://static.inaturalist.org/photos/46062591/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
29569178,https://inaturalist-open-data.s3.amazonaws.com/photos/46154629/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
29969566,https://inaturalist-open-data.s3.amazonaws.com/photos/46801483/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
29979977,https://inaturalist-open-data.s3.amazonaws.com/photos/46816405/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
30025246,https://inaturalist-open-data.s3.amazonaws.com/photos/46888544/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
30143816,https://inaturalist-open-data.s3.amazonaws.com/photos/47077657/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
30163054,https://inaturalist-open-data.s3.amazonaws.com/photos/47108183/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
30223666,https://static.inaturalist.org/photos/47208662/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
30705688,https://inaturalist-open-data.s3.amazonaws.com/photos/47983877/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
30955930,https://static.inaturalist.org/photos/48397537/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
31064064,https://inaturalist-open-data.s3.amazonaws.com/photos/48579735/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
31273307,https://inaturalist-open-data.s3.amazonaws.com/photos/48932697/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
32066808,https://inaturalist-open-data.s3.amazonaws.com/photos/50257039/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
32178079,https://inaturalist-open-data.s3.amazonaws.com/photos/50439148/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
32230609,https://inaturalist-open-data.s3.amazonaws.com/photos/50532424/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
32255267,https://inaturalist-open-data.s3.amazonaws.com/photos/50574631/medium.jpg,Athene cunicularia troglodytes,Athene cunicularia troglodytes,,Aves,515854
32381289,https://inaturalist-open-data.s3.amazonaws.com/photos/50781002/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
32552260,https://inaturalist-open-data.s3.amazonaws.com/photos/51047733/medium.jpg,Tecolote Llanero,Athene cunicularia,Кроличий сыч,Aves,19975
32592489,https://static.inaturalist.org/photos/51133172/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
32906630,https://inaturalist-open-data.s3.amazonaws.com/photos/51647015/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
33073379,https://inaturalist-open-data.s3.amazonaws.com/photos/51915195/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
33682113,https://static.inaturalist.org/photos/52926833/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
34544152,https://inaturalist-open-data.s3.amazonaws.com/photos/54376967/medium.jpeg,Tecolote llanero,Athene cunicularia,Кроличий сыч,Aves,19975
34843050,https://static.inaturalist.org/photos/54887469/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
34880328,https://static.inaturalist.org/photos/54951713/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
34944671,https://inaturalist-open-data.s3.amazonaws.com/photos/55062634/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
35058202,https://inaturalist-open-data.s3.amazonaws.com/photos/55257777/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
35347636,https://static.inaturalist.org/photos/55730921/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
35765569,https://inaturalist-open-data.s3.amazonaws.com/photos/56436641/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
35826271,https://inaturalist-open-data.s3.amazonaws.com/photos/56542854/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
35834034,https://inaturalist-open-data.s3.amazonaws.com/photos/56555593/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
35849815,https://inaturalist-open-data.s3.amazonaws.com/photos/56582746/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
36096841,https://inaturalist-open-data.s3.amazonaws.com/photos/57015514/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
36331876,https://static.inaturalist.org/photos/57419477/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
36485635,https://static.inaturalist.org/photos/57680712/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
36508262,https://inaturalist-open-data.s3.amazonaws.com/photos/57718606/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
36524481,https://static.inaturalist.org/photos/57747291/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
36535815,https://static.inaturalist.org/photos/57766524/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
36572701,https://static.inaturalist.org/photos/57828282/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
36616465,https://inaturalist-open-data.s3.amazonaws.com/photos/57903982/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
36809213,https://static.inaturalist.org/photos/58247751/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
36893169,https://inaturalist-open-data.s3.amazonaws.com/photos/58393549/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
37074650,https://inaturalist-open-data.s3.amazonaws.com/photos/58713659/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
37079130,https://static.inaturalist.org/photos/58721460/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
37158567,https://inaturalist-open-data.s3.amazonaws.com/photos/58860237/medium.png,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
37212499,https://inaturalist-open-data.s3.amazonaws.com/photos/58954321/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
37286270,https://static.inaturalist.org/photos/59082139/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
37381236,https://inaturalist-open-data.s3.amazonaws.com/photos/59250281/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
37396000,https://inaturalist-open-data.s3.amazonaws.com/photos/59276590/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
37407399,https://inaturalist-open-data.s3.amazonaws.com/photos/59296251/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
37461009,https://inaturalist-open-data.s3.amazonaws.com/photos/59390921/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
37473008,https://inaturalist-open-data.s3.amazonaws.com/photos/59411569/medium.png,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
37507393,https://static.inaturalist.org/photos/59471683/medium.jpg,Burrowing Owl,Athene cunicularia floridana,,Aves,182828
37509368,https://inaturalist-open-data.s3.amazonaws.com/photos/59475235/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
37510778,https://static.inaturalist.org/photos/59477801/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
37545037,https://inaturalist-open-data.s3.amazonaws.com/photos/59539558/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
37572633,https://inaturalist-open-data.s3.amazonaws.com/photos/59587472/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
37572637,https://inaturalist-open-data.s3.amazonaws.com/photos/59587486/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
37597950,https://inaturalist-open-data.s3.amazonaws.com/photos/59633053/medium.jpg,Western Burrowing Owl,Athene cunicularia hypugaea,,Aves,206894
37683659,https://static.inaturalist.org/photos/59790827/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
37817210,https://static.inaturalist.org/photos/60028521/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
37832809,https://static.inaturalist.org/photos/60055357/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
37893701,https://inaturalist-open-data.s3.amazonaws.com/photos/60141004/medium.jpg,Tecolote llanero,Athene cunicularia,Кроличий сыч,Aves,19975
37922792,https://inaturalist-open-data.s3.amazonaws.com/photos/60193504/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
38032109,https://static.inaturalist.org/photos/60381136/medium.jpg,Florida Burrowing Owl,Athene cunicularia floridana,,Aves,182828
38051114,https://inaturalist-open-data.s3.amazonaws.com/photos/60418574/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
38175379,https://inaturalist-open-data.s3.amazonaws.com/photos/60634192/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
38208787,https://static.inaturalist.org/photos/60692143/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
38325894,https://inaturalist-open-data.s3.amazonaws.com/photos/60895893/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
38380420,https://inaturalist-open-data.s3.amazonaws.com/photos/60990580/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
38494725,https://inaturalist-open-data.s3.amazonaws.com/photos/61187961/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
38519964,https://inaturalist-open-data.s3.amazonaws.com/photos/61231638/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
38673576,https://inaturalist-open-data.s3.amazonaws.com/photos/61500807/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
38682115,https://inaturalist-open-data.s3.amazonaws.com/photos/61514064/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
38729818,https://inaturalist-open-data.s3.amazonaws.com/photos/61598885/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
38738047,https://inaturalist-open-data.s3.amazonaws.com/photos/61614319/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
38774661,https://inaturalist-open-data.s3.amazonaws.com/photos/61678400/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
39045800,https://static.inaturalist.org/photos/61953621/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
39064185,https://inaturalist-open-data.s3.amazonaws.com/photos/61984503/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
39173177,https://inaturalist-open-data.s3.amazonaws.com/photos/62111887/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
39184882,https://static.inaturalist.org/photos/62132278/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
39373825,https://inaturalist-open-data.s3.amazonaws.com/photos/62456726/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
39423837,https://inaturalist-open-data.s3.amazonaws.com/photos/62544990/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
39592207,https://inaturalist-open-data.s3.amazonaws.com/photos/62826534/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
39609887,https://inaturalist-open-data.s3.amazonaws.com/photos/62858247/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
39732910,https://inaturalist-open-data.s3.amazonaws.com/photos/63065945/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
39901531,https://inaturalist-open-data.s3.amazonaws.com/photos/63352176/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
40023501,https://inaturalist-open-data.s3.amazonaws.com/photos/63560240/medium.jpg,Athene cunicularia troglodytes,Athene cunicularia troglodytes,,Aves,515854
40056316,https://inaturalist-open-data.s3.amazonaws.com/photos/63615771/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
40135380,https://inaturalist-open-data.s3.amazonaws.com/photos/63750115/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
40209358,https://inaturalist-open-data.s3.amazonaws.com/photos/63872169/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
40696426,https://inaturalist-open-data.s3.amazonaws.com/photos/64512772/medium.jpg,Athene cunicularia juninensis,Athene cunicularia juninensis,,Aves,515867
40930732,https://inaturalist-open-data.s3.amazonaws.com/photos/64893538/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
41234099,https://static.inaturalist.org/photos/65395888/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
41290795,https://inaturalist-open-data.s3.amazonaws.com/photos/65489383/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
41665279,https://static.inaturalist.org/photos/66099596/medium.jpeg,Chevêche des terriers,Athene cunicularia,Кроличий сыч,Aves,19975
41741771,https://static.inaturalist.org/photos/66225792/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
41784381,https://static.inaturalist.org/photos/66297010/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
42131426,https://static.inaturalist.org/photos/66876040/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
42251388,https://inaturalist-open-data.s3.amazonaws.com/photos/67074690/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
42498875,https://inaturalist-open-data.s3.amazonaws.com/photos/67481239/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
43494666,https://inaturalist-open-data.s3.amazonaws.com/photos/69007975/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
43507396,https://inaturalist-open-data.s3.amazonaws.com/photos/69027524/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
43811480,https://static.inaturalist.org/photos/69485381/medium.jpeg,Tecolote llanero,Athene cunicularia,Кроличий сыч,Aves,19975
43972895,https://inaturalist-open-data.s3.amazonaws.com/photos/69728711/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
44126079,https://inaturalist-open-data.s3.amazonaws.com/photos/69963358/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
44262236,https://inaturalist-open-data.s3.amazonaws.com/photos/70177869/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
44682822,https://inaturalist-open-data.s3.amazonaws.com/photos/70840643/medium.jpg,Tecolote llanero,Athene cunicularia,Кроличий сыч,Aves,19975
44728652,https://inaturalist-open-data.s3.amazonaws.com/photos/70910264/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
45068629,https://inaturalist-open-data.s3.amazonaws.com/photos/71454408/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
45146929,https://inaturalist-open-data.s3.amazonaws.com/photos/71580610/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
45979350,https://inaturalist-open-data.s3.amazonaws.com/photos/72924911/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
46395040,https://inaturalist-open-data.s3.amazonaws.com/photos/73584149/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
46443950,https://static.inaturalist.org/photos/73663101/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
46525878,https://inaturalist-open-data.s3.amazonaws.com/photos/73792633/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
