id,image_url,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
34864504,https://inaturalist-open-data.s3.amazonaws.com/photos/54926231/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
34889797,https://inaturalist-open-data.s3.amazonaws.com/photos/54968661/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
34904949,https://inaturalist-open-data.s3.amazonaws.com/photos/54995632/medium.jpg,Bioko Barn Owl,Tyto alba poensis,,Aves,482925
35041881,https://static.inaturalist.org/photos/55230605/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
35155498,https://static.inaturalist.org/photos/55403696/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
35180594,https://static.inaturalist.org/photos/55446584/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
35192842,https://inaturalist-open-data.s3.amazonaws.com/photos/55468624/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
35238539,https://inaturalist-open-data.s3.amazonaws.com/photos/55545312/medium.jpg,Effraie des Clochers,Tyto alba,Обыкновенная сипуха,Aves,20445
35262282,https://inaturalist-open-data.s3.amazonaws.com/photos/55586717/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
35283338,https://inaturalist-open-data.s3.amazonaws.com/photos/55619977/medium.jpeg,Bioko Barn Owl,Tyto alba poensis,,Aves,482925
35312528,https://inaturalist-open-data.s3.amazonaws.com/photos/55671490/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
35342880,https://static.inaturalist.org/photos/55722757/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
35672968,https://inaturalist-open-data.s3.amazonaws.com/photos/150337488/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
35923871,https://inaturalist-open-data.s3.amazonaws.com/photos/56711407/medium.jpg,Barbagianni,Tyto alba,Обыкновенная сипуха,Aves,20445
35935614,https://inaturalist-open-data.s3.amazonaws.com/photos/56730566/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
36116441,https://static.inaturalist.org/photos/57047998/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
36152437,https://inaturalist-open-data.s3.amazonaws.com/photos/57112898/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
36200042,https://inaturalist-open-data.s3.amazonaws.com/photos/57194331/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
36219748,https://inaturalist-open-data.s3.amazonaws.com/photos/57227707/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
36305406,https://inaturalist-open-data.s3.amazonaws.com/photos/57373862/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
36378704,https://inaturalist-open-data.s3.amazonaws.com/photos/57499953/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
36535198,https://inaturalist-open-data.s3.amazonaws.com/photos/57765335/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
36704986,https://inaturalist-open-data.s3.amazonaws.com/photos/58061366/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
36927310,https://static.inaturalist.org/photos/58451948/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
37446329,https://static.inaturalist.org/photos/59364202/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
37457383,https://inaturalist-open-data.s3.amazonaws.com/photos/59384453/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
37470746,https://inaturalist-open-data.s3.amazonaws.com/photos/59407673/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
37537837,https://inaturalist-open-data.s3.amazonaws.com/photos/59526831/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
37604743,https://static.inaturalist.org/photos/59645568/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
37750760,https://inaturalist-open-data.s3.amazonaws.com/photos/59908883/medium.jpg,Schleiereule,Tyto alba,Обыкновенная сипуха,Aves,20445
38078794,https://inaturalist-open-data.s3.amazonaws.com/photos/60467864/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
38207437,https://static.inaturalist.org/photos/60689605/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
38403565,https://static.inaturalist.org/photos/61028688/medium.jpg,Schleiereule,Tyto alba,Обыкновенная сипуха,Aves,20445
38422654,https://inaturalist-open-data.s3.amazonaws.com/photos/61062428/medium.jpg,Tyto alba,Tyto alba,Обыкновенная сипуха,Aves,20445
38438554,https://inaturalist-open-data.s3.amazonaws.com/photos/61089050/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
38439024,https://inaturalist-open-data.s3.amazonaws.com/photos/61090861/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
38824300,https://inaturalist-open-data.s3.amazonaws.com/photos/61762135/medium.jpg,Schleiereule,Tyto alba,Обыкновенная сипуха,Aves,20445
39044993,https://inaturalist-open-data.s3.amazonaws.com/photos/61952273/medium.jpg,Schleiereule,Tyto alba,Обыкновенная сипуха,Aves,20445
39063683,https://inaturalist-open-data.s3.amazonaws.com/photos/62031723/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
39090045,https://static.inaturalist.org/photos/62022642/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
39660428,https://inaturalist-open-data.s3.amazonaws.com/photos/62941826/medium.jpg,tornipöllö,Tyto alba,Обыкновенная сипуха,Aves,20445
39834627,https://inaturalist-open-data.s3.amazonaws.com/photos/63238030/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
40003185,https://static.inaturalist.org/photos/63523988/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
40203355,https://inaturalist-open-data.s3.amazonaws.com/photos/63861542/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
40614113,https://inaturalist-open-data.s3.amazonaws.com/photos/64372793/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
40908207,https://inaturalist-open-data.s3.amazonaws.com/photos/64856138/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
40929605,https://static.inaturalist.org/photos/64891360/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
41397223,https://inaturalist-open-data.s3.amazonaws.com/photos/65665853/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
41933118,https://inaturalist-open-data.s3.amazonaws.com/photos/66539287/medium.jpeg,Effraie des Clochers,Tyto alba,Обыкновенная сипуха,Aves,20445
42048790,https://inaturalist-open-data.s3.amazonaws.com/photos/66737494/medium.jpeg,Australian Barn Owl,Tyto alba delicatula,,Aves,413550
42173033,https://static.inaturalist.org/photos/66948330/medium.png,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
42288257,https://inaturalist-open-data.s3.amazonaws.com/photos/67138295/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
42722949,https://inaturalist-open-data.s3.amazonaws.com/photos/67847419/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
45106711,https://inaturalist-open-data.s3.amazonaws.com/photos/71512731/medium.jpg,Effraie des Clochers,Tyto alba,Обыкновенная сипуха,Aves,20445
45191556,https://static.inaturalist.org/photos/71649956/medium.jpg,Schleiereule,Tyto alba,Обыкновенная сипуха,Aves,20445
45235560,https://inaturalist-open-data.s3.amazonaws.com/photos/71722927/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
45817731,https://inaturalist-open-data.s3.amazonaws.com/photos/72665309/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
46142309,https://inaturalist-open-data.s3.amazonaws.com/photos/73171902/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
46288815,https://inaturalist-open-data.s3.amazonaws.com/photos/73411681/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
47214491,https://inaturalist-open-data.s3.amazonaws.com/photos/74879478/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
47375710,https://inaturalist-open-data.s3.amazonaws.com/photos/75140070/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
47439907,https://inaturalist-open-data.s3.amazonaws.com/photos/75240422/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
47923115,https://inaturalist-open-data.s3.amazonaws.com/photos/76019847/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
47939837,https://inaturalist-open-data.s3.amazonaws.com/photos/76048301/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
48112685,https://inaturalist-open-data.s3.amazonaws.com/photos/76325758/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
48196875,https://inaturalist-open-data.s3.amazonaws.com/photos/76461748/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
48353552,https://inaturalist-open-data.s3.amazonaws.com/photos/76719227/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
48389119,https://static.inaturalist.org/photos/76776063/medium.jpg,North American Barn Owl,Tyto alba pratincola,,Aves,465850
48455011,https://inaturalist-open-data.s3.amazonaws.com/photos/76885345/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
48558490,https://inaturalist-open-data.s3.amazonaws.com/photos/77056185/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
48564516,https://inaturalist-open-data.s3.amazonaws.com/photos/77068652/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
48608420,https://inaturalist-open-data.s3.amazonaws.com/photos/77151463/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
49189357,https://inaturalist-open-data.s3.amazonaws.com/photos/78080519/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
49423811,https://inaturalist-open-data.s3.amazonaws.com/photos/78459610/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
49918017,https://inaturalist-open-data.s3.amazonaws.com/photos/79257929/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
49919175,https://inaturalist-open-data.s3.amazonaws.com/photos/79260033/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
50090187,https://inaturalist-open-data.s3.amazonaws.com/photos/79537602/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
50211519,https://inaturalist-open-data.s3.amazonaws.com/photos/79733770/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
50293101,https://inaturalist-open-data.s3.amazonaws.com/photos/79858722/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
50465213,https://static.inaturalist.org/photos/80129186/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
50715043,https://inaturalist-open-data.s3.amazonaws.com/photos/80545513/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
51570964,https://static.inaturalist.org/photos/81946734/medium.jpeg,Australian Barn Owl,Tyto alba delicatula,,Aves,413550
51663194,https://inaturalist-open-data.s3.amazonaws.com/photos/82095709/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
51716749,https://static.inaturalist.org/photos/82184868/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
51891796,https://inaturalist-open-data.s3.amazonaws.com/photos/82469171/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
52490766,https://static.inaturalist.org/photos/83444895/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
52662255,https://inaturalist-open-data.s3.amazonaws.com/photos/83731098/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
52716623,https://static.inaturalist.org/photos/83820428/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
52768009,https://inaturalist-open-data.s3.amazonaws.com/photos/83903237/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
53040102,https://inaturalist-open-data.s3.amazonaws.com/photos/84345301/medium.jpeg,Witte Kerkuil,Tyto alba alba,,Aves,482919
53408450,https://inaturalist-open-data.s3.amazonaws.com/photos/84944977/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
53498956,https://inaturalist-open-data.s3.amazonaws.com/photos/85091764/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
53658344,https://static.inaturalist.org/photos/85528982/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
53893327,https://inaturalist-open-data.s3.amazonaws.com/photos/85729783/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
54037769,https://inaturalist-open-data.s3.amazonaws.com/photos/85965993/medium.jpg,sova pálená,Tyto alba,Обыкновенная сипуха,Aves,20445
54303691,https://inaturalist-open-data.s3.amazonaws.com/photos/86399521/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
54420191,https://inaturalist-open-data.s3.amazonaws.com/photos/86591594/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
54469556,https://inaturalist-open-data.s3.amazonaws.com/photos/86671367/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
54678890,https://inaturalist-open-data.s3.amazonaws.com/photos/87017732/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
55381913,https://inaturalist-open-data.s3.amazonaws.com/photos/88183498/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
55720575,https://static.inaturalist.org/photos/88743722/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
56093921,https://inaturalist-open-data.s3.amazonaws.com/photos/89363078/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
56391776,https://static.inaturalist.org/photos/89865217/medium.png,Lechuza de campanario,Tyto alba,Обыкновенная сипуха,Aves,20445
56414244,https://static.inaturalist.org/photos/89902852/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
56601404,https://inaturalist-open-data.s3.amazonaws.com/photos/90212540/medium.jpg,Australian Barn Owl,Tyto alba delicatula,,Aves,413550
56789781,https://inaturalist-open-data.s3.amazonaws.com/photos/90524566/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
57253007,https://static.inaturalist.org/photos/91307262/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
57550854,https://inaturalist-open-data.s3.amazonaws.com/photos/91807112/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
57553453,https://inaturalist-open-data.s3.amazonaws.com/photos/91811210/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
57711388,https://inaturalist-open-data.s3.amazonaws.com/photos/92081106/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
57736251,https://inaturalist-open-data.s3.amazonaws.com/photos/92122238/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
58175597,https://inaturalist-open-data.s3.amazonaws.com/photos/92834945/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
58182344,https://inaturalist-open-data.s3.amazonaws.com/photos/92865357/medium.jpg,Lechuza de campanario,Tyto alba,Обыкновенная сипуха,Aves,20445
59085712,https://static.inaturalist.org/photos/94381071/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
59101444,https://inaturalist-open-data.s3.amazonaws.com/photos/94408629/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
59135113,https://inaturalist-open-data.s3.amazonaws.com/photos/94466988/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
59204195,https://static.inaturalist.org/photos/94579708/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
59290650,https://inaturalist-open-data.s3.amazonaws.com/photos/94726954/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
59339258,https://inaturalist-open-data.s3.amazonaws.com/photos/94889010/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
59529506,https://inaturalist-open-data.s3.amazonaws.com/photos/95123018/medium.jpeg,North American Barn Owl,Tyto alba pratincola,,Aves,465850
59551494,https://static.inaturalist.org/photos/95160340/medium.jpeg,Kerkuil,Tyto alba,Обыкновенная сипуха,Aves,20445
59807613,https://inaturalist-open-data.s3.amazonaws.com/photos/95588897/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
59825047,https://inaturalist-open-data.s3.amazonaws.com/photos/95618444/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
59926828,https://static.inaturalist.org/photos/95788541/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
60414797,https://inaturalist-open-data.s3.amazonaws.com/photos/96603699/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
60438210,https://inaturalist-open-data.s3.amazonaws.com/photos/96642290/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
60444905,https://static.inaturalist.org/photos/96653234/medium.jpg,Kerkuil,Tyto alba,Обыкновенная сипуха,Aves,20445
60498124,https://static.inaturalist.org/photos/129983889/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
60601991,https://static.inaturalist.org/photos/96917186/medium.jpg,Lechuza de campanario,Tyto alba,Обыкновенная сипуха,Aves,20445
60622511,https://inaturalist-open-data.s3.amazonaws.com/photos/96948271/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
61176605,https://inaturalist-open-data.s3.amazonaws.com/photos/97868369/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
61433526,https://inaturalist-open-data.s3.amazonaws.com/photos/98306138/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
61449223,https://static.inaturalist.org/photos/98335191/medium.jpeg,Lechuza de campanario,Tyto alba,Обыкновенная сипуха,Aves,20445
61507333,https://inaturalist-open-data.s3.amazonaws.com/photos/98435328/medium.jpeg,North American Barn Owl,Tyto alba pratincola,,Aves,465850
61540111,https://inaturalist-open-data.s3.amazonaws.com/photos/98489649/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
61706815,https://inaturalist-open-data.s3.amazonaws.com/photos/98770675/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
61719576,https://inaturalist-open-data.s3.amazonaws.com/photos/98792068/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
61758752,https://static.inaturalist.org/photos/98862651/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
61843514,https://static.inaturalist.org/photos/99011264/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
61858851,https://inaturalist-open-data.s3.amazonaws.com/photos/99037175/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
61862499,https://inaturalist-open-data.s3.amazonaws.com/photos/99043235/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
61926451,https://inaturalist-open-data.s3.amazonaws.com/photos/99155743/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
61927478,https://static.inaturalist.org/photos/99157376/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
61938917,https://static.inaturalist.org/photos/99175947/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
61945845,https://inaturalist-open-data.s3.amazonaws.com/photos/99187249/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
62064557,https://inaturalist-open-data.s3.amazonaws.com/photos/99393092/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
62128272,https://static.inaturalist.org/photos/99494592/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
62303189,https://inaturalist-open-data.s3.amazonaws.com/photos/99806747/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
62341911,https://inaturalist-open-data.s3.amazonaws.com/photos/99870998/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
62426031,https://static.inaturalist.org/photos/100017184/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
63181201,https://inaturalist-open-data.s3.amazonaws.com/photos/101284734/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
63266145,https://inaturalist-open-data.s3.amazonaws.com/photos/101506781/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
63563853,https://inaturalist-open-data.s3.amazonaws.com/photos/102032917/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
63674622,https://inaturalist-open-data.s3.amazonaws.com/photos/102233273/medium.jpeg,Barn Owl,Tyto alba pratincola,,Aves,465850
63748509,https://static.inaturalist.org/photos/102364269/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
63780785,https://static.inaturalist.org/photos/102421320/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
63934551,https://inaturalist-open-data.s3.amazonaws.com/photos/102696766/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
63999351,https://inaturalist-open-data.s3.amazonaws.com/photos/102811743/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
64033524,https://static.inaturalist.org/photos/102875483/medium.jpeg,Schleiereule,Tyto alba,Обыкновенная сипуха,Aves,20445
64227464,https://inaturalist-open-data.s3.amazonaws.com/photos/103223892/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
64439394,https://inaturalist-open-data.s3.amazonaws.com/photos/103600726/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
64508608,https://inaturalist-open-data.s3.amazonaws.com/photos/103723804/medium.jpg,Schleiereule,Tyto alba,Обыкновенная сипуха,Aves,20445
64574506,https://inaturalist-open-data.s3.amazonaws.com/photos/103833929/medium.jpeg,Tyto alba pratincola,Tyto alba pratincola,,Aves,465850
64930188,https://inaturalist-open-data.s3.amazonaws.com/photos/104466458/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
64937868,https://inaturalist-open-data.s3.amazonaws.com/photos/104480276/medium.jpg,Płomykówka,Tyto alba,Обыкновенная сипуха,Aves,20445
65020972,https://static.inaturalist.org/photos/104619644/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
65155558,https://static.inaturalist.org/photos/104826799/medium.jpeg,Effraie des Clochers,Tyto alba,Обыкновенная сипуха,Aves,20445
65191990,https://inaturalist-open-data.s3.amazonaws.com/photos/104891989/medium.jpg,Lechuza de campanario,Tyto alba,Обыкновенная сипуха,Aves,20445
65231230,https://inaturalist-open-data.s3.amazonaws.com/photos/104954447/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
65479885,https://inaturalist-open-data.s3.amazonaws.com/photos/105402080/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
65523951,https://static.inaturalist.org/photos/105478018/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
65922621,https://static.inaturalist.org/photos/106183899/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
66096793,https://static.inaturalist.org/photos/106479141/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
66155689,https://inaturalist-open-data.s3.amazonaws.com/photos/106586977/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
66340273,https://static.inaturalist.org/photos/106924895/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
66407662,https://inaturalist-open-data.s3.amazonaws.com/photos/107049416/medium.jpg,Lechuza de campanario,Tyto alba,Обыкновенная сипуха,Aves,20445
66582754,https://inaturalist-open-data.s3.amazonaws.com/photos/107366874/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
66879240,https://static.inaturalist.org/photos/107915723/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
66918485,https://inaturalist-open-data.s3.amazonaws.com/photos/107989758/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
67120741,https://inaturalist-open-data.s3.amazonaws.com/photos/108364900/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
67183306,https://inaturalist-open-data.s3.amazonaws.com/photos/108482517/medium.jpeg,Bioko Barn Owl,Tyto alba poensis,,Aves,482925
67207103,https://static.inaturalist.org/photos/108526293/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
67543504,https://inaturalist-open-data.s3.amazonaws.com/photos/109151301/medium.jpeg,Lechuza de campanario,Tyto alba,Обыкновенная сипуха,Aves,20445
67557923,https://inaturalist-open-data.s3.amazonaws.com/photos/109179006/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
68256268,https://static.inaturalist.org/photos/110473987/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
68339879,https://static.inaturalist.org/photos/110631400/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
68424180,https://static.inaturalist.org/photos/110773685/medium.jpeg,North American Barn Owl,Tyto alba pratincola,,Aves,465850
68556070,https://inaturalist-open-data.s3.amazonaws.com/photos/111039130/medium.jpg,Curuxa común,Tyto alba,Обыкновенная сипуха,Aves,20445
68609865,https://static.inaturalist.org/photos/111140334/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
68617026,https://static.inaturalist.org/photos/111154935/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
68701373,https://inaturalist-open-data.s3.amazonaws.com/photos/111311566/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
68889296,https://static.inaturalist.org/photos/111657871/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
68915951,https://inaturalist-open-data.s3.amazonaws.com/photos/111708608/medium.jpeg,Bioko Barn Owl,Tyto alba poensis,,Aves,482925
68964482,https://static.inaturalist.org/photos/111799570/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
68992736,https://inaturalist-open-data.s3.amazonaws.com/photos/111851623/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
69065940,https://inaturalist-open-data.s3.amazonaws.com/photos/111985389/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
